red_green_ratio,blue_green_ratio,mean_red_intensity,mean_blue_intensity,mean_green_intensity,mean_rgb_intensity,center_boundary_radius_threshold,profile_analyzer_threshold,centring_coordinate_x,centring_coordinate_y,centring_x_difference,centring_y_difference,centring_status,_source.data.scanner_name,_source.data.time_stamp
1.0046982849997266,1.0371331961731192,234.43011907351027,241.99828177672345,233.33385014544348,236.58741699855906,200,2,1102.3626251390433,661.001179245283,134.3626251390433,91.21319985168702,True,H01CBA05P,2021-04-14T13:58:42
1.0047341701657164,1.0371244636618613,234.5113300789751,242.07143008848956,233.40634472528774,236.66303496425078,200,2,1082.3134383009885,663.5068965517241,114.31343830098854,95.0,True,H01CBA05P,2021-04-14T13:58:42
1.004848956886263,1.036886378425776,234.27563019927098,241.74499867469513,233.1451195662516,236.38858281340592,200,2,1026.870253164557,652.0649350649351,58.87025316455697,86.50791139240505,True,H01CBA05P,2021-04-14T13:58:42
1.0048938306722972,1.036969565871014,234.33845812717496,241.81843073754922,233.19723036850283,236.45137307774235,200,2,1009.2582599118942,649.3239130434782,41.25825991189424,92.05121145374449,True,H01CBA05P,2021-04-14T13:58:42
1.0050005131076782,1.0368285737056484,234.19726265156086,241.61421873300915,233.03198316523486,236.28115484993498,200,2,975.2964867180806,665.3293718166384,7.296486718080587,85.59297343616106,True,H01CBA05P,2021-04-14T13:58:42
1.0050962839935729,1.0366540855611623,234.13599408030663,241.48734674043035,232.9488207338789,236.19072051820532,200,2,965.172480620155,679.7452631578948,-2.8275193798449436,73.03779069767438,True,H01CBA05P,2021-04-14T13:58:42
1.0052695894857826,1.0365118862774156,234.2462029177081,241.52622955972723,233.01829217526628,236.26357488423386,200,2,953.952380952381,684.6259220231823,-14.047619047619037,71.14285714285711,True,H01CBA05P,2021-04-14T13:58:42
1.0053825103677139,1.0362607212203965,233.925107978333,241.109626043253,232.67274451867675,235.90249284675426,200,2,957.7246376811594,689.9965352966652,-10.275362318840621,65.8659420289855,True,H01CBA05P,2021-04-14T13:58:42
1.0055156504195777,1.0361815751573518,234.03276433027958,241.17022771449527,232.7490021986463,235.98399808114038,200,2,965.518771331058,692.5618900873138,-2.4812286689419807,66.59011864131321,True,H01CBA05P,2021-04-14T13:58:42
1.005696223359012,1.0358865462780271,233.9328457175672,240.9553521062149,232.6078593953894,235.83201907305715,200,2,966.0650861104898,693.5401416765053,-1.9349138895101987,57.64213822411091,True,H01CBA05P,2021-04-14T13:58:42
1.0058557939358566,1.0355563107000179,233.8786246227978,240.78450124374746,232.51705267575585,235.72672618076703,200,2,970.4703159041394,689.260088220879,2.4703159041393974,53.13562091503263,True,H01CBA05P,2021-04-14T13:58:42
1.0060109797471009,1.0352889196552295,233.9628689613688,240.77189088666262,232.56492590188654,235.76656191663935,200,2,974.9231170185041,681.9065731605848,6.923117018504058,52.689601250977375,True,H01CBA05P,2021-04-14T13:58:42
1.0061505005491582,1.0348941344439375,233.68550397251587,240.3614143547468,232.2570071226621,235.4346418166416,200,2,980.0454832596336,664.6560975609756,12.045483259633556,45.33038534428306,True,H01CBA05P,2021-04-14T13:58:42
1.0062832684767953,1.0345115159232423,233.6381723371577,240.19218783982228,232.17932728903895,235.33656248867297,200,2,969.3194751042433,673.4233663729809,1.3194751042433381,55.48859455481977,True,H01CBA05P,2021-04-14T13:58:42
1.0064405989037526,1.0341458084133697,233.79647825821,240.23240743257924,232.30032503941973,235.44307024340299,200,2,970.7928190198933,650.6652965355255,2.7928190198932725,56.270621057738936,True,H01CBA05P,2021-04-14T13:58:42
1.006571586168182,1.0336670970850794,233.64435411795918,239.93373605032065,232.11896434251318,235.23235150359767,200,2,970.2229491696024,649.0477815699659,2.2229491696024297,58.5636638147962,True,H01CBA05P,2021-04-14T13:58:42
1.006671387518142,1.0332447606632513,233.64480820465445,239.81239253139975,232.09640315762306,235.18453463122577,200,2,978.3167938931298,642.6630434782609,10.316793893129784,49.34871616932685,True,H01CBA05P,2021-04-14T13:58:42
1.0068127161865472,1.0327601710063798,233.5966682185193,239.61689312948516,232.01600899847728,235.07652344882726,200,2,969.9555555555555,644.1800053893829,1.9555555555555202,45.7106186518929,True,H01CBA05P,2021-04-14T13:58:42
1.0069153711363905,1.032239091584231,233.4406386778219,239.31162410966684,231.8373970340368,234.86321994050851,200,2,973.6488367262152,641.6952644526446,5.648836726215222,34.41046946406311,True,H01CBA05P,2021-04-14T13:58:42
1.0070277943362198,1.0317654193298191,233.5497855725316,239.28693309251344,231.91990021136945,234.91887295880483,200,2,979.6932407316834,640.80597314091,11.693240731683431,23.68541524014472,True,H01CBA05P,2021-04-14T13:58:42
1.0071260416007057,1.0312126010136051,233.44907729923315,239.03227626141813,231.79728023733148,234.7595445993276,200,2,993.2311379097093,637.343808107103,25.231137909709332,8.377551020408191,True,H01CBA05P,2021-04-14T13:58:42
1.007205881367955,1.0306628954931056,233.34017507612006,238.77447990294633,231.67078289813483,234.59514595906708,200,2,1006.5899658523772,617.7879377431907,38.58996585237719,-18.885211452587328,True,H01CBA05P,2021-04-14T13:58:42
1.0073056237951252,1.0301450009606474,233.40042078417255,238.69247923689645,231.70765184930963,234.60018395679288,200,2,1033.9605788423153,635.9550430023456,65.96057884231527,-27.325848303393173,True,H01CBA05P,2021-04-14T13:58:42
1.0073644416152496,1.0295577778540215,233.24601304235566,238.38467684659093,231.5408440150611,234.3905113013359,200,2,1056.4807197943444,625.2923832923833,88.4807197943444,-46.3757497857755,True,H01CBA05P,2021-04-14T13:58:42
