date,slide_name,blob_index,x_position,y_position,stack_size,reference_z,best_z,z_difference,best_index,focus_metric,color_metric,process_time,capture_status,Biopsy,Debris,Background
2021-04-16,026789_100612,0,20593.75,33656.25,37,6670.0,6671.875,-1.875,19,17.802555747887183,10.617446326247801,3.191997766494751,1,True,False,False
2021-04-16,H01CBA03P_100591,0,20306.25,25806.25,25,6980.0,6981.875,-1.875,13,11.700159110707931,14.603515821431012,3.0891618728637695,1,True,False,False
2021-04-16,H01CBA02P_100614,0,16468.75,20718.75,37,6620.0,6618.125,1.875,17,20.709959313376096,8.82722753543178,3.517385721206665,1,True,False,False
2021-04-16,H01CBA03P_100593,0,16475.0,25393.75,25,6970.0,6970.0,0.0,12,48.63397142178325,46.58348463435875,2.9644837379455566,1,True,False,False
2021-04-16,H01CBA02P_100616,0,10275.0,37187.5,37,6640.0,6643.75,-3.75,20,35.74760207718155,131.36972749729824,3.5700924396514893,1,True,False,False
2021-04-16,H01CBA02P_100616,1,18193.75,27400.0,37,6653.75,6651.875,1.875,17,40.636961612870394,97.39495840556702,2.2531356811523438,1,True,False,False
2021-04-16,SL_4_100595,0,14581.25,20656.25,25,6920.0,6925.625,-5.625,15,39.26919186776635,30.476337443699236,3.2310891151428223,1,True,False,False
2021-04-16,H01CBA02P_100628,0,16006.25,23618.75,37,6540.0,6540.0,0.0,18,55.35794725588026,61.29419021898211,3.360010862350464,1,True,False,False
2021-04-16,H01CBA03P_100597,0,18737.5,18075.0,25,6950.0,6951.875,-1.875,13,53.11134982859859,26.16768707779696,3.2754952907562256,1,True,False,False
2021-04-16,H01CBA02P_100630,0,12425.0,47568.75,37,6310.0,6306.25,3.75,16,41.36560984838486,16.147236968130464,4.823911190032959,1,True,False,False
2021-04-16,H01CBA02P_100630,1,13900.0,36387.5,37,6326.25,6324.375,1.875,17,32.121900688999766,26.41447365563452,2.3251240253448486,1,True,False,False
2021-04-16,H01CBA02P_100630,2,19918.75,38531.25,37,6334.375,6328.75,5.625,15,17.807139463055357,18.49940852339999,2.020402193069458,1,True,False,False
2021-04-16,H01CBA02P_100630,3,19750.0,38912.5,69,6328.75,6328.75,0.0,34,16.39994654312188,26.887334358684104,1.9191901683807373,1,True,False,False
2021-04-16,H01CBA02P_100630,4,20043.75,26975.0,69,6324.375,6339.375,-15.0,42,15.371406509859824,25.441827754800862,2.5712168216705322,1,True,False,False
2021-04-16,H01CBA02P_100630,5,19918.75,26556.25,69,6339.375,6339.375,0.0,34,10.27167973390354,7.588514878973747,3.752939462661743,1,True,False,False
2021-04-16,H01CBA02P_100630,6,13268.75,25381.25,69,6339.375,6333.75,5.625,31,29.055615517768047,26.720751201565115,2.153040647506714,1,True,False,False
2021-04-16,H01CBA02P_100630,7,13393.75,14456.25,69,6333.75,6343.125,-9.375,39,21.089217832535727,30.02439611998795,2.4443535804748535,1,True,False,False
2021-04-16,H01CBA02P_100641,0,13268.75,21556.25,37,6500.0,6500.0,0.0,18,12.517602586294675,8.366246261239313,3.640467643737793,1,True,False,False
2021-04-16,H01CBA03P_100599,0,20425.0,23106.25,25,6860.0,6865.625,-5.625,15,32.404191698061986,20.236099068396932,3.356820821762085,1,True,False,False
2021-04-16,H01CBA02P_100644,0,11537.5,26056.25,37,6710.0,6710.0,0.0,18,17.097973729762753,21.560914226540813,2.8594987392425537,1,True,False,False
2021-04-16,H01CBA02P_100644,1,14487.5,38700.0,37,6630.0,6631.875,-1.875,19,17.087160166989104,10.581811190290724,5.39104151725769,1,True,False,False
2021-04-16,H01CBA03P_100601,0,19518.75,14506.25,25,6950.0,6951.875,-1.875,13,23.897858330787766,12.300923343504694,3.501265048980713,1,True,False,False
2021-04-16,H01CBA03P_100601,1,9968.75,36237.5,25,6860.0,6858.125,1.875,11,34.77893968706513,18.496526278764325,6.423958778381348,1,True,False,False
2021-04-16,H01CBA02P_100646,0,19837.5,27018.75,37,6600.0,6603.75,-3.75,20,13.396982656212879,12.868119253437081,3.2116599082946777,1,True,False,False
2021-04-16,H01CBA02P_100646,1,11037.5,44037.5,37,6573.75,6573.75,0.0,18,18.76276346604216,36.50427654361673,2.6601967811584473,1,True,False,False
2021-04-16,H01CBA02P_100586,0,8718.75,8868.75,37,6650.0,6650.0,0.0,18,36.48356922241456,13.140409260776496,3.9067225456237793,1,True,False,False
2021-04-16,H01CBA03P_100565,0,16225.0,34368.75,25,6960.0,6958.125,1.875,11,25.553017343787122,14.565241694381573,3.3153488636016846,1,True,False,False
2021-04-16,H01CBA03P_100565,1,15937.5,21150.0,25,6978.125,6981.875,-3.75,14,31.081536164002305,12.162746171082528,2.3357248306274414,1,True,False,False
2021-04-16,H01CBA03P_100567,0,20425.0,37812.5,25,6900.0,6896.25,3.75,10,43.803204018599594,17.269324818910984,3.5040054321289062,1,True,False,False
2021-04-16,H01CBA03P_100567,1,19768.75,14543.75,25,6926.25,6928.125,-1.875,13,45.80679496317415,16.73625749250988,2.7065823078155518,1,True,False,False
2021-04-16,H01CBA03P_100567,2,9556.25,8187.5,25,6918.125,6905.0,13.125,5,13.196364932287954,13.332231995207602,2.0390255451202393,1,True,False,False
2021-04-16,H01CBA02P_100588,0,12256.25,18031.25,37,6530.0,6530.0,0.0,18,36.683951057258255,17.36955250599448,3.624558925628662,1,True,False,False
2021-04-16,H01CBA02P_100588,1,14318.75,9500.0,37,6550.0,6551.875,-1.875,19,15.602280826799715,9.612086114780096,2.1232292652130127,1,True,False,False
2021-04-16,H01CBA02P_100588,2,14106.25,8575.0,37,6551.875,6557.5,-5.625,21,16.238021699532748,8.119574772918257,1.799694538116455,1,True,False,False
2021-04-16,H01CBA03P_100570,0,18700.0,31581.25,25,6950.0,6951.875,-1.875,13,32.81789362929775,8.826494599071765,3.129239559173584,1,True,False,False
2021-04-16,H01CBA03P_100570,1,16600.0,9893.75,25,6981.875,6981.875,0.0,12,29.902134881037234,8.585877545478938,2.7029402256011963,1,True,False,False
2021-04-16,d13c07074b56913dj018eae14f93q503_100590,0,8843.75,11893.75,37,6340.0,6334.375,5.625,15,32.43487085497064,22.21570276047567,4.2018210887908936,1,True,False,False
2021-04-16,d13c07074b56913dj018eae14f93q503_100590,1,9475.0,22275.0,37,6320.0,-1.0,6321.0,17,5.8513898788310765,0.0,6.175969123840332,0,False,False,True
2021-04-16,d13c07074b56913dj018eae14f93q503_100590,2,10443.75,24118.75,37,6324.375,6318.75,5.625,15,29.309388046023827,39.63784166478652,1.8079357147216797,1,True,False,False
2021-04-16,d13c07074b56913dj018eae14f93q503_100590,3,10825.0,26218.75,69,6318.75,6324.375,-5.625,37,16.546626277025425,20.376858006880486,2.0467758178710938,1,True,False,False
2021-04-16,d13c07074b56913dj018eae14f93q503_100590,4,11793.75,36262.5,69,6324.375,6318.75,5.625,31,32.38805281200149,21.484759964983382,2.3632030487060547,1,True,False,False
2021-04-16,d13c07074b56913dj018eae14f93q503_100590,5,12468.75,47568.75,69,6318.75,6303.75,15.0,26,22.71115636561111,22.342693829735886,2.4596030712127686,1,True,False,False
2021-04-16,d13c07074b56913dj018eae14f93q503_100590,6,11875.0,50043.75,69,6303.75,6300.0,3.75,32,13.104860333299394,8.581831825428818,2.030071973800659,1,True,False,False
2021-04-16,H01CBA03P_100572,0,8775.0,24893.75,25,6980.0,6978.125,1.875,11,15.137136108898297,18.22652400816416,2.864626407623291,1,True,False,False
2021-04-16,H01CBA03P_100572,1,12893.75,37856.25,25,6958.125,6954.375,3.75,10,30.10181583681228,21.60327657173766,2.439385414123535,1,True,False,False
2021-04-16,H01CBA03P_100572,2,13218.75,10762.5,25,6994.375,6998.125,-3.75,14,17.586781826059006,12.4903088299062,2.975602388381958,1,True,False,False
2021-04-16,H01CBA02P_100592,0,12425.0,19706.25,37,6580.0,6580.0,0.0,18,30.380324474764958,28.442491323749177,3.4930596351623535,1,True,False,False
2021-04-16,H01CBA02P_100592,1,20168.75,32525.0,37,6650.0,-1.0,6651.0,16,5.926942266571633,0.0,6.211004972457886,0,False,False,True
2021-04-16,H01CBA02P_100592,2,18993.75,40631.25,37,6620.0,6623.75,-3.75,20,32.487272171876576,18.650651680372125,2.176462411880493,1,True,False,False
2021-04-16,H01CBA02P_100594,0,14193.75,28700.0,37,6480.0,-1.0,6481.0,15,13.185554763601806,0.0,7.377565145492554,0,False,True,False
2021-04-16,H01CBA02P_100594,1,13731.25,25087.5,37,6480.0,6480.0,0.0,18,30.94158021171563,21.970821077275826,4.207157373428345,1,True,False,False
2021-04-16,H01CBA02P_100594,2,12506.25,22187.5,37,6480.0,6476.25,3.75,16,32.51839972545603,18.807686697759653,5.819799900054932,1,True,False,False
2021-04-16,H01CBA02P_100594,3,13606.25,19962.5,69,6476.25,6485.625,-9.375,39,30.30217561008723,23.020566500278818,2.040116786956787,1,True,False,False
2021-04-16,H01CBA02P_100594,4,14193.75,35256.25,69,6480.0,6468.75,11.25,28,54.15923497267759,23.23512198244644,2.620612859725952,1,True,False,False
2021-04-16,H01CBA03P_100574,0,11406.25,24768.75,25,6920.0,6918.125,1.875,11,14.953351449275363,22.90491844677807,2.981076240539551,1,True,False,False
2021-04-16,Sld6_100596,0,4593.75,26093.75,37,6620.0,6620.0,0.0,18,16.65581457101729,40.81070906215355,3.1818838119506836,1,True,False,False
2021-04-16,Sld6_100596,1,5181.25,11937.5,37,6640.0,6640.0,0.0,18,15.543875369107013,21.348697772189063,2.399458885192871,1,True,False,False
2021-04-16,Sld6_100596,2,15793.75,6643.75,37,6710.0,-1.0,6711.0,17,24.555001187930625,0.0,4.568693161010742,0,False,True,False
2021-04-16,Sld6_100596,3,17137.5,6093.75,69,6640.0,-1.0,6641.0,68,9.21911380375386,11.522881533688864,3.9132814407348633,0,True,False,False
2021-04-16,Sld6_100596,4,16381.25,6306.25,69,6640.0,-1.0,6641.0,68,8.269457604852347,9.120571941682366,3.726468324661255,0,True,False,False
2021-04-16,Sld6_100596,5,17687.5,4962.5,69,6640.0,-1.0,6641.0,68,9.88744357329532,8.606065506109129,3.7480239868164062,0,True,False,False
2021-04-16,H01CBA02P_100648,0,12887.5,32018.75,37,6470.0,6468.125,1.875,17,32.582460384313556,16.990695163923828,3.7262144088745117,1,True,False,False
2021-04-16,H01CBA02P_100648,1,12675.0,37356.25,37,6468.125,6466.25,1.875,17,34.498680077083506,21.433964296651812,2.023805618286133,1,True,False,False
2021-04-16,H01CBA02P_100648,2,12931.25,42693.75,37,6456.25,6456.25,0.0,18,23.7512432308436,19.566235838471876,2.0433502197265625,1,True,False,False
2021-04-16,H01CBA02P_100648,3,14068.75,47818.75,69,6456.25,6446.875,9.375,29,26.660384889522447,27.47706767703276,2.1604018211364746,1,True,False,False
2021-04-16,H01CBA03P_100603,0,10175.0,12175.0,25,6750.0,-1.0,6751.0,12,5.7559990496555,0.0,8.055141925811768,0,False,False,True
2021-04-16,H01CBA03P_100603,1,16018.75,46293.75,25,6710.0,6713.75,-3.75,14,11.64712520788786,7.070073365984147,5.358939170837402,1,True,False,False
2021-04-16,H01CBA03P_100605,0,11081.25,26512.5,25,6740.0,6743.75,-3.75,14,9.71586184366833,21.678765622120796,3.5000343322753906,1,True,False,False
2021-04-16,H01CBA02P_100650,0,15750.0,50506.25,37,6460.0,6463.75,-3.75,20,46.42418626752198,31.07258119910246,4.6989171504974365,1,True,False,False
2021-04-16,H01CBA02P_100650,1,16006.25,49162.5,37,6463.75,6469.375,-5.625,21,7.291161796151105,22.222103070769528,1.7879788875579834,1,True,False,False
2021-04-16,H01CBA02P_100650,2,17812.5,38406.25,37,6479.375,6475.625,3.75,16,44.32108407154737,33.12564589821154,2.2488157749176025,1,True,False,False
2021-04-16,H01CBA02P_100650,3,17100.0,26306.25,69,6475.625,6488.75,-13.125,41,39.29089366323863,24.038844479723412,2.5115878582000732,1,True,False,False
2021-04-16,H01CBA02P_100650,4,15243.75,14243.75,69,6488.75,6485.0,3.75,32,34.87063096086616,18.468918178502793,2.542862892150879,1,True,False,False
2021-04-16,574044_100652,0,22068.75,41937.5,37,6700.0,6701.875,-1.875,19,11.872687777890915,9.320927954487567,3.589512348175049,1,True,False,False
2021-04-16,574044_100652,1,15206.25,31306.25,37,6701.875,6700.0,1.875,17,19.567345484166577,13.3568890136816,2.250415802001953,1,True,False,False
2021-04-16,574044_100652,2,16931.25,22400.0,37,6720.0,6714.375,5.625,15,18.693184672300855,13.064233448019795,2.1671481132507324,1,True,False,False
2021-04-16,H01CBA03P_100607,0,15650.0,15043.75,25,6900.0,6905.625,-5.625,15,43.60216203373724,27.815068768219664,3.4882311820983887,1,True,False,False
2021-04-16,H01CBA03P_100607,1,12806.25,36237.5,25,6895.625,6899.375,-3.75,14,25.17463259002817,18.058736861476916,2.79630446434021,1,True,False,False
2021-04-16,H01CBA02P_100554,0,12931.25,14412.5,37,6590.0,6588.125,1.875,17,38.863213282461956,30.49488741456546,3.6496758460998535,1,True,False,False
2021-04-16,H01CBA02P_100554,1,8425.0,19837.5,37,6530.0,6530.0,0.0,18,13.684871703492517,15.05898224686293,5.275158166885376,1,True,False,False
2021-04-16,H01CBA02P_100554,2,23962.5,20968.75,37,6590.0,6588.125,1.875,17,29.69185619559818,23.709695485747275,5.134728670120239,1,True,False,False
2021-04-16,H01CBA02P_100554,3,7837.5,27731.25,69,6588.125,6550.625,37.5,14,31.582553258889682,25.138730844095626,2.255207061767578,1,True,False,False
2021-04-16,H01CBA02P_100554,4,24843.75,35337.5,69,6550.625,6533.75,16.875,25,40.751312123372,30.98541585771288,2.3376333713531494,1,True,False,False
2021-04-16,H01CBA02P_100554,5,15706.25,43450.0,69,6533.75,6511.25,22.5,22,38.16300784034212,36.37151128570274,2.354869842529297,1,True,False,False
2021-04-16,H01CBA02P_100554,6,8337.5,42106.25,69,6511.25,6473.75,37.5,14,9.526134473746733,21.591951030427055,2.2674942016601562,1,True,False,False
2021-04-16,H01CBA02P_100554,7,6318.75,41600.0,69,6473.75,6456.875,16.875,25,7.386235843826721,26.90746582932257,1.9954771995544434,1,True,False,False
2021-04-16,H01CBA02P_100554,8,7243.75,48112.5,69,6473.75,6473.75,0.0,34,48.57395948076633,35.80829137329477,2.250648021697998,1,True,False,False
2021-04-16,H01CBA02P_100554,9,23581.25,18825.0,69,6588.125,6590.0,-1.875,35,28.346816345925397,59.73152186535297,3.109363317489624,1,True,False,False
2021-04-16,H01CBA03P_100539,0,17050.0,20568.75,25,7030.0,7030.0,0.0,12,37.73355055493331,84.7152546123826,2.9667720794677734,1,True,False,False
2021-04-16,H01CBA03P_100539,1,17256.25,16043.75,25,7040.0,7038.125,1.875,11,25.796950978062878,86.4653732350008,1.9811742305755615,1,True,False,False
2021-04-16,H01CBA03P_100539,2,18781.25,6612.5,25,7088.125,7106.875,-18.75,22,16.934740182601907,8.659603021348198,2.1351706981658936,1,True,False,False
2021-04-16,H01CBA03P_100539,3,14581.25,38150.0,47,7030.0,7001.875,28.125,8,28.221058561147764,58.378890139519164,3.084200859069824,1,True,False,False
2021-04-16,H01CBA03P_100539,4,8693.75,42425.0,47,7001.875,6988.75,13.125,16,32.09345959338832,113.02453723388611,1.722543716430664,1,True,False,False
2021-04-16,H01CBA03P_100581,0,8775.0,23731.25,25,6920.0,6916.25,3.75,10,26.79670773512542,10.740419005617603,3.2036519050598145,1,True,False,False
2021-04-16,H01CBA03P_100581,1,10131.25,17993.75,25,6916.25,6918.125,-1.875,13,13.862181771661461,20.042959694559844,1.9901833534240723,1,True,False,False
2021-04-16,H01CBA02P_100602,0,16006.25,47312.5,37,6550.0,6546.25,3.75,16,28.49160642161355,53.231670903969174,4.121524810791016,1,True,False,False
2021-04-16,H01CBA02P_100602,1,12300.0,42568.75,37,6546.25,6553.75,-7.5,22,9.423823948681397,22.260867465884008,1.9366164207458496,1,True,False,False
2021-04-16,H01CBA02P_100602,2,18362.5,42275.0,37,6553.75,6561.25,-7.5,22,7.522095509622238,16.517532275557624,2.010009527206421,1,True,False,False
2021-04-16,H01CBA02P_100602,3,16131.25,34162.5,69,6553.75,6587.5,-33.75,52,23.534059668058237,44.490614862720435,2.419961929321289,1,True,False,False
2021-04-16,H01CBA02P_100602,4,11456.25,29162.5,69,6587.5,-1.0,6588.5,31,11.07151342361606,0.0,6.942630290985107,0,False,True,False
2021-04-16,H01CBA02P_100602,5,11206.25,28656.25,69,6587.5,-1.0,6588.5,33,10.703492516037064,0.0,3.8204188346862793,0,False,True,False
2021-04-16,H01CBA02P_100602,6,14487.5,20381.25,69,6587.5,6625.0,-37.5,54,22.220347554559957,35.27966809974835,2.457228899002075,1,True,False,False
2021-04-16,H01CBA03P_100575,0,10175.0,33450.0,25,6910.0,6913.75,-3.75,14,33.816559752910436,44.53200584422461,3.1778883934020996,1,True,False,False
2021-04-16,H01CBA02P_100598,0,11118.75,20843.75,37,6660.0,6658.125,1.875,17,21.533608254420802,15.449119627386855,3.291834831237793,1,True,False,False
2021-04-16,H01CBA03P_100577,0,16393.75,15212.5,25,6950.0,6946.25,3.75,10,35.94409937888199,13.725569048691334,3.3673641681671143,1,True,False,False
2021-04-16,H01CBA03P_100577,1,20425.0,45006.25,25,6950.0,-1.0,6951.0,11,8.826918507959135,0.0,6.866367816925049,0,False,True,False
2021-04-16,Slidf3_100583,0,18162.5,38437.5,25,7040.0,7040.0,0.0,12,17.711696025523537,89.083166334296,3.4012022018432617,1,True,False,False
2021-04-16,Slidf3_100583,1,18081.25,21775.0,25,7070.0,7075.625,-5.625,15,18.038645080270175,76.56135559388989,2.5741753578186035,1,True,False,False
2021-04-16,H01CBA02P_100604,0,17562.5,33362.5,37,6630.0,6628.125,1.875,17,25.996439702039048,14.146497290796837,3.366486072540283,1,True,False,False
2021-04-16,H01CBA02P_100604,1,8256.25,23618.75,37,6658.125,6654.375,3.75,16,19.27953327525673,13.39003939593447,2.1453657150268555,1,True,False,False
2021-04-16,H01CBA02P_100604,2,8212.5,16518.75,37,6470.0,6475.625,-5.625,21,31.95424091233072,7.8579856347564405,5.269264221191406,1,True,False,False
2021-04-16,H01CBA03P_100579,0,18206.25,21400.0,25,6930.0,6928.125,1.875,11,41.46617452397924,22.420727785858013,3.604692220687866,1,True,False,False
2021-04-16,H01CBA02P_100600,0,15412.5,13156.25,37,6390.0,6388.125,1.875,17,9.73785450929666,69.41959949280199,4.031589984893799,1,True,False,False
2021-04-16,H01CBA03P_100634,0,20218.75,26225.0,-1,-1.0,-1.0,0.0,-1,-1.0,-1.0,4.439163446426392,0,False,False,True
2021-04-16,H01CBA03P_100634,1,9512.5,17287.5,25,6670.0,-1.0,6671.0,12,8.804466619149443,0.0,9.035221576690674,0,False,True,False
2021-04-16,H01CBA03P_100634,2,18206.25,10600.0,25,6610.0,6619.375,-9.375,17,25.24143790002664,10.02798516049683,7.898719549179077,1,True,False,False
2021-04-16,H01CBA03P_100634,3,19481.25,40350.0,47,6619.375,-1.0,6620.375,4,5.156925635542884,0.0,4.126314878463745,0,False,False,True
2021-04-16,H01CBA03P_100636,0,22237.5,30087.5,25,6880.0,6878.125,1.875,11,21.234106187022206,12.672020046503045,3.3552517890930176,1,True,False,False
2021-04-16,H01CBA03P_100636,1,19518.75,38268.75,25,6838.125,6841.875,-3.75,14,21.222682686759665,13.728342246492705,2.188214063644409,1,True,False,False
2021-04-16,H01CBA03P_100636,2,16018.75,47787.5,25,6791.875,6801.25,-9.375,17,24.761267871368076,15.268894636352135,2.238438367843628,1,True,False,False
2021-04-16,H01CBA03P_100636,3,21618.75,19493.75,47,6878.125,6910.0,-31.875,40,20.17346841801582,12.837945247113161,2.6954898834228516,1,True,False,False
2021-04-16,H01CBA03P_100636,4,13468.75,11931.25,47,6910.0,6895.0,15.0,15,17.94410043953433,15.321263240043072,1.676891565322876,1,True,False,False
2021-04-16,H01CBA03P_100638,0,17175.0,28006.25,25,6910.0,6913.75,-3.75,14,31.678751160932205,25.004498174840624,7.046392440795898,1,True,False,False
2021-04-16,H01CBA03P_100638,1,9187.5,37106.25,25,6820.0,6825.625,-5.625,15,26.536577463876107,28.869826566147367,5.164743900299072,1,True,False,False
2021-04-16,H01CBA03P_100638,2,12231.25,17331.25,25,6835.625,6839.375,-3.75,14,7.97255880256593,10.762074171232731,2.72800350189209,1,True,False,False
2021-04-16,H01CBA03P_100640,0,14250.0,39850.0,25,6870.0,6868.125,1.875,11,15.910176950013946,16.98841562562901,3.733867883682251,1,True,False,False
2021-04-16,H01CBA03P_100640,1,18325.0,22443.75,25,6938.125,6938.125,0.0,12,30.488706466438913,49.86096687554714,2.494929552078247,1,True,False,False
2021-04-16,H01CBA03P_100643,0,6218.75,28218.75,25,6920.0,6914.375,5.625,9,33.36751858262906,23.431351387940538,3.0152392387390137,1,True,False,False
2021-04-16,H01CBA03P_100613,0,9925.0,21693.75,25,6930.0,-1.0,6931.0,15,10.080779282489903,0.0,6.835544109344482,0,False,True,False
2021-04-16,H01CBA03P_100613,1,14618.75,12343.75,25,6960.0,6961.875,-1.875,13,15.697552862912806,8.628021026976535,4.0849714279174805,1,True,False,False
2021-04-16,H01CBA03P_100613,2,20837.5,38643.75,25,6850.0,6851.875,-1.875,13,12.707342808827024,24.490048119698358,6.337082624435425,1,True,False,False
2021-04-16,H01CBA03P_100615,0,12068.75,39018.75,25,6990.0,6997.5,-7.5,16,10.882988833452128,10.772563058148162,3.3480780124664307,1,True,False,False
2021-04-16,H01CBA03P_100615,1,22812.5,16662.5,25,7090.0,7093.75,-3.75,14,18.37056505900055,10.189899596853998,6.460748195648193,1,True,False,False
2021-04-16,H01CBA03P_100615,2,20756.25,11181.25,25,7103.75,7107.5,-3.75,14,18.794063740963242,10.27745374151713,1.936201572418213,1,True,False,False
2021-04-16,H01CBA03P_100615,3,18000.0,5943.75,47,7107.5,7130.0,-22.5,35,6.840045141363745,11.56215920215806,1.6080260276794434,1,True,False,False
2021-04-16,H01CBA03P_100617,0,8237.5,22068.75,25,6920.0,6921.875,-1.875,13,10.426704680446662,7.173584190739003,3.2176735401153564,1,True,False,False
2021-04-16,H01CBA03P_100617,1,18906.25,28093.75,25,6911.875,6921.25,-9.375,17,6.618436683297695,8.155756438549083,2.2674880027770996,1,True,False,False
2021-04-16,H01CBA03P_100617,2,11943.75,30668.75,25,6941.25,6945.0,-3.75,14,34.740636730814906,12.897573049662142,1.9913997650146484,1,True,False,False
2021-04-16,H01CBA03P_100617,3,16681.25,42300.0,47,6945.0,6971.25,-26.25,37,27.569761225944408,12.95773267835531,1.9508655071258545,1,True,False,False
2021-04-16,H01CBA03P_100617,4,16968.75,14506.25,47,6921.875,6908.75,13.125,16,6.57816583511523,7.758903299058099,2.789886236190796,1,True,False,False
2021-04-16,H01CBA03P_100619,0,9393.75,35200.0,25,6870.0,6870.0,0.0,12,7.724518888096935,7.4827225592880575,7.1438117027282715,1,True,False,False
2021-04-16,H01CBA03P_100623,0,13056.25,10512.5,-1,-1.0,-1.0,0.0,-1,-1.0,-1.0,5.119800329208374,0,False,False,True
2021-04-16,H01CBA03P_100623,1,19400.0,30668.75,-1,-1.0,-1.0,0.0,-1,-1.0,-1.0,6.515039682388306,0,False,False,True
2021-04-16,H01CBA03P_100623,2,14537.5,44918.75,-1,-1.0,-1.0,0.0,-1,-1.0,-1.0,6.1778178215026855,0,False,False,True
2021-04-16,H01CBA03P_100625,0,14868.75,36443.75,-1,-1.0,-1.0,0.0,-1,-1.0,-1.0,4.671711206436157,0,False,False,True
2021-04-16,H01CBA03P_100625,1,21456.25,46662.5,25,6720.0,6716.25,3.75,10,18.24063980545889,8.528009708493176,5.16492223739624,1,True,False,False
2021-04-16,H01CBA03P_100625,2,14825.0,12968.75,8,-1.0,-1.0,0.0,-1,-1.0,-1.0,4.437061786651611,0,False,False,True
2021-04-16,H01CBA03P_100627,0,15200.0,37400.0,-1,-1.0,-1.0,0.0,-1,-1.0,-1.0,4.752992630004883,0,False,False,True
2021-04-16,H01CBA03P_100627,1,16018.75,31625.0,-1,-1.0,-1.0,0.0,-1,-1.0,-1.0,5.816478967666626,0,False,False,True
2021-04-16,H01CBA03P_100629,0,6918.75,31581.25,-1,-1.0,-1.0,0.0,-1,-1.0,-1.0,4.444970607757568,0,False,False,True
2021-04-16,H01CBA03P_100629,1,6962.5,22687.5,-1,-1.0,-1.0,0.0,-1,-1.0,-1.0,6.448599100112915,0,False,False,True
2021-04-16,H01CBA03P_100629,2,20137.5,10306.25,-1,-1.0,-1.0,0.0,-1,-1.0,-1.0,6.130009412765503,0,False,False,True
2021-04-16,H01CBA03P_100632,0,18656.25,16581.25,25,6780.0,6778.125,1.875,11,28.842497369582183,11.799028005919723,3.793591022491455,1,True,False,False
2021-04-16,H01CBA03P_100647,0,14906.25,37606.25,-1,-1.0,-1.0,0.0,-1,-1.0,-1.0,4.777214050292969,0,False,False,True
2021-04-16,H01CBA03P_100647,1,14375.0,34406.25,25,6590.0,6599.375,-9.375,17,35.00417472762447,37.59552922356012,7.898886203765869,1,True,False,False
2021-04-16,H01CBA03P_100647,2,13218.75,25600.0,25,6539.375,6539.375,0.0,12,24.108314524431776,72.74932752841262,2.324869394302368,1,True,False,False
2021-04-16,H01CBA03P_100647,3,13056.25,22562.5,47,6539.375,6522.5,16.875,14,29.369295953116346,73.95815456945189,1.556645154953003,1,True,False,False
2021-04-16,H01CBA03P_100649,0,12850.0,16662.5,25,6790.0,6790.0,0.0,12,27.186564504632926,7.6864053697990435,3.6400842666625977,1,True,False,False
2021-04-16,H01CBA03P_100651,0,19025.0,32287.5,25,6910.0,6906.25,3.75,10,25.814153344873237,26.893777308938287,3.212686538696289,1,True,False,False
2021-04-16,H01CBA03P_100653,0,13756.25,34156.25,25,6950.0,6948.125,1.875,11,16.220625115493256,12.246968951716557,3.1534106731414795,1,True,False,False
2021-04-16,H01CBA03P_100610,0,15731.25,36568.75,25,6900.0,6907.5,-7.5,16,11.205694147461791,13.411535697003504,3.4649481773376465,1,True,False,False
2021-04-16,H01CBA03P_100610,1,14618.75,47618.75,25,6857.5,6855.625,1.875,11,16.973872725832813,24.73072227881505,2.3682971000671387,1,True,False,False
2021-04-16,H01CBA03P_100610,2,9968.75,27593.75,25,6910.0,-1.0,6911.0,13,15.094440484675696,0.0,6.229167699813843,0,False,True,False
2021-04-16,H01CBA03P_100610,3,16018.75,22068.75,47,6907.5,6941.25,-33.75,41,19.096393145640295,21.11816655149028,1.6995315551757812,1,True,False,False
2021-04-16,H01CBA03P_100610,4,15693.75,11225.0,47,6941.25,6960.0,-18.75,33,12.878780164952653,8.220148113299718,1.83756422996521,1,True,False,False
2021-04-16,H01CBA03P_100611,0,7168.75,27512.5,25,6930.0,6930.0,0.0,12,19.803540033262056,9.024374950322818,3.0271615982055664,1,True,False,False
2021-04-16,H01CBA03P_100611,1,21537.5,41225.0,25,6880.0,6874.375,5.625,9,23.689121949563862,11.08817224420789,2.4483871459960938,1,True,False,False
2021-04-16,H01CBA03P_100611,2,13012.5,14587.5,25,6970.0,6973.75,-3.75,14,33.8007297288124,19.053624536959802,6.621341943740845,1,True,False,False
2021-04-16,H01CBA03P_100657,0,11081.25,33743.75,25,6760.0,6758.125,1.875,11,47.460469062892436,31.78921560791792,3.672487497329712,1,True,False,False
2021-04-16,H01CBA03P_100657,1,12437.5,42175.0,25,6718.125,6723.75,-5.625,15,45.55954247700507,45.18721713739061,2.2204747200012207,1,True,False,False
2021-04-16,H01CBA03P_100657,2,14125.0,24475.0,25,6793.75,6793.75,0.0,12,45.07113328581611,38.8673850489845,2.462590217590332,1,True,False,False
2021-04-16,H01CBA03P_100657,3,7412.5,5281.25,47,6793.75,-1.0,6794.75,35,2.597410311237824,0.0,3.556584358215332,0,False,False,True
