red_green_ratio,blue_green_ratio,mean_red_intensity,mean_blue_intensity,mean_green_intensity,mean_rgb_intensity,center_boundary_radius_threshold,profile_analyzer_threshold,centring_coordinate_x,centring_coordinate_y,centring_x_difference,centring_y_difference,centring_status,_source.data.scanner_name,_source.data.time_stamp
0.991387793,1.00162208,201.1176348,203.1938109,202.864748,202.3920646,200,2,937.2593369,600.0355121,-30.74066309,-52.52560662,TRUE,H01CBA03P,2021-04-22T22:54:59
0.991365441,1.001540284,201.0853216,203.1491532,202.8367272,202.3570673,200,2,926.9091159,595.4229653,-41.09088413,-62.36243822,TRUE,H01CBA03P,2021-04-22T22:54:59
0.991392087,1.00119585,201.0613641,203.0496369,202.80711,202.306037,200,2,939.6823848,594.6293644,-28.31761518,-35.35679898,TRUE,H01CBA03P,2021-04-22T22:54:59
0.991364206,1.001006463,201.0454681,203.0008869,202.7967794,202.2810448,200,2,944.6639717,597.7721197,-23.33602835,-20.28133355,TRUE,H01CBA03P,2021-04-22T22:54:59
0.991397191,1.000910195,201.013047,202.9418782,202.7573295,202.2374182,200,2,937.2528856,595.9195135,-30.74711438,0.044421126,TRUE,H01CBA03P,2021-04-22T22:54:59
0.991419781,1.000756733,201.0145066,202.9076127,202.7541819,202.2254337,200,2,945.6396169,596.6948714,-22.36038314,0.3355989,TRUE,H01CBA03P,2021-04-22T22:54:59
0.991377776,1.000541333,200.9898831,202.8476839,202.7379351,202.191834,200,2,938.2504854,594.2880184,-29.74951456,22.39389736,TRUE,H01CBA03P,2021-04-22T22:54:59
0.991406124,1.000307793,200.9971582,202.801878,202.7394761,202.1795041,200,2,936.0533895,594.1337168,-31.94661054,24.11253877,TRUE,H01CBA03P,2021-04-22T22:54:59
0.991426503,1.00012145,200.9830977,202.7457471,202.7211266,202.1499905,200,2,940.784481,595.2184952,-27.21551903,28.65030164,TRUE,H01CBA03P,2021-04-22T22:54:59
0.991405815,0.999958063,200.9774172,202.7111257,202.7196272,202.1360567,200,2,940.8491136,592.345206,-27.15088638,28.6114021,TRUE,H01CBA03P,2021-04-22T22:54:59
0.991405936,0.999785409,200.9145582,202.6127103,202.6561986,202.0611557,200,2,942.8468526,588.5254209,-25.15314744,24.12632024,TRUE,H01CBA03P,2021-04-22T22:54:59
