red_green_ratio,blue_green_ratio,mean_red_intensity,mean_blue_intensity,mean_green_intensity,mean_rgb_intensity,center_boundary_radius_threshold,profile_analyzer_threshold,centring_coordinate_x,centring_coordinate_y,centring_x_difference,centring_y_difference,centring_status,_source.data.scanner_name,_source.data.time_stamp
0.998275565,1.016652651,244.6132745,249.1163188,245.0358227,246.2551387,200,2,1080.52191,634.9880389,112.5219099,93.00479746,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998299047,1.016665485,244.5294855,249.0282732,244.9461272,246.167962,200,2,1078.810735,637.3290317,110.8107353,96.54529977,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998313127,1.016379996,244.5764476,249.0026447,244.989714,246.1896021,200,2,1080.411328,642.6564019,112.4113281,90.01975433,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998356956,1.016082016,244.6998096,249.0442664,245.1025238,246.2821999,200,2,1081.855322,640.7610706,113.8553216,87.00687281,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998375517,1.016017162,244.6351433,248.9579318,245.0331955,246.2087568,200,2,1080.069196,634.1312715,112.0691958,90.91247426,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998401534,1.015875798,244.7007152,248.9835259,245.0924871,246.2589094,200,2,1081.697935,646.6622016,113.697935,94.33283691,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998393831,1.015611317,244.8460162,249.0684307,245.2399128,246.3847866,200,2,1081.484039,639.7689725,113.484039,91.11837925,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998418486,1.015558024,244.6667823,248.8669004,245.0543392,246.1960073,200,2,1078.078224,639.997115,110.0782244,86.69741506,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998405116,1.015386479,244.7787833,248.9421008,245.1698008,246.296895,200,2,1075.70333,642.3279492,107.7033301,83.76135813,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998383925,1.015281188,244.7851588,248.9280534,245.1813904,246.2982009,200,2,1074.170807,671.1262136,106.1708075,85.36940719,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998337655,1.015196833,244.7291583,248.861961,245.1366601,246.2425932,200,2,1068.854652,660.333002,100.8546525,78.62025375,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998336247,1.015008304,244.8646652,248.9538662,245.2727383,246.3637566,200,2,1066.592168,673.8138192,98.59216813,70.50021196,TRUE,H01CBA06P,2021-04-25T15:18:02
0.99825901,1.014997373,244.7529008,248.8568085,245.1797563,246.2631552,200,2,1062.049174,707.4145937,94.04917386,68.74977394,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998236846,1.01496601,244.7566091,248.8584146,245.1889149,246.2679795,200,2,1059.808929,693.7241814,91.80892916,67.99535691,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998222613,1.014857951,244.8858577,248.9668704,245.3218897,246.3915393,200,2,1061.045285,702.066271,93.04528464,68.54056237,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998183315,1.014947563,244.6800193,248.7893611,245.1253347,246.1982384,200,2,1057.68158,719.8454288,89.68158045,61.93807945,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998197654,1.014896444,244.7591132,248.8536741,245.2010504,246.2712792,200,2,1057.713566,717.136393,89.71356607,63.91637521,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998199511,1.014890498,244.7611925,248.8538673,245.2026773,246.272579,200,2,1057.350391,715.3046781,89.35039071,63.99424872,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998187706,1.014929952,244.6485705,248.7519735,245.0927505,246.1644315,200,2,1057.479031,715.4798071,89.47903141,63.49799421,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998219697,1.014849001,244.7248659,248.8017281,245.1613274,246.2293071,200,2,1058.677389,718.2670614,90.67738886,64.54777714,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998211631,1.014869515,244.637635,248.7200813,245.0759213,246.1445458,200,2,1057.061613,712.0065713,89.06161277,59.391756,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998214495,1.014769178,244.6690685,248.7267324,245.1067078,246.1675029,200,2,1059.541252,711.2018419,91.54125219,62.71824979,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998246319,1.014739311,244.6764673,248.7190036,245.1063056,246.1672588,200,2,1060.138528,704.3207384,92.1385279,64.14844859,TRUE,H01CBA06P,2021-04-25T15:18:02
0.99823818,1.014703937,244.5788008,248.6130837,245.0104652,246.0674499,200,2,1056.870868,700.9170144,88.87086786,60.38809398,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998222826,1.01456499,244.5585734,248.562305,244.9939703,246.0382829,200,2,1057.343224,693.8289145,89.34322374,60.98663459,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998284142,1.014427616,244.694392,248.651399,245.1149744,246.1535885,200,2,1060.347369,688.3083456,92.34736878,59.94007035,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998243008,1.01439665,244.5066274,248.4632517,244.9369796,245.9689529,200,2,1059.159265,681.6532704,91.15926474,57.16725882,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998227592,1.014268806,244.5076044,248.4367673,244.941741,245.9620375,200,2,1059.980982,680.91262,91.98098195,54.10599499,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998253478,1.014159839,244.5168271,248.4130048,244.9446282,245.9581534,200,2,1062.772883,681.3127245,94.77288339,53.41582231,TRUE,H01CBA06P,2021-04-25T15:18:02
0.99822804,1.014153718,244.2658327,248.162837,244.6994303,245.7093667,200,2,1074.591908,678.5940293,106.5919083,59.500484,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998240812,1.014023111,244.3394869,248.2025214,244.7700835,245.7706973,200,2,1076.815985,667.5484283,108.8159847,60.67788748,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998258076,1.013911815,244.3353615,248.1667976,244.7617179,245.7546257,200,2,1077.294633,663.1152282,109.2946334,60.64151269,TRUE,H01CBA06P,2021-04-25T15:18:02
0.998219101,1.013826897,244.2151645,248.0336254,244.650863,245.6332176,200,2,1077.494861,669.6991278,109.4948612,59.55815259,TRUE,H01CBA06P,2021-04-25T15:18:02
