red_green_ratio,blue_green_ratio,mean_red_intensity,mean_blue_intensity,mean_green_intensity,mean_rgb_intensity,center_boundary_radius_threshold,profile_analyzer_threshold,centring_coordinate_x,centring_coordinate_y,centring_x_difference,centring_y_difference,centring_status,_source.data.scanner_name,_source.data.time_stamp
0.981325064,1.031749284,221.3724322,232.747391,225.5852218,226.5683483,200,2,1017.096675,605.5279851,49.09667542,-132.571741,TRUE,H01CBA02P,2021-04-19T11:02:57
0.981323057,1.031646542,221.3066716,232.6555572,225.5186711,226.4936333,200,2,1014.374027,598.3525041,46.3740267,-123.8901557,TRUE,H01CBA02P,2021-04-19T11:02:57
0.981323674,1.031450088,221.3906343,232.6993585,225.6040899,226.5646943,200,2,1010.198103,606.9739354,42.19810298,-106.799458,TRUE,H01CBA02P,2021-04-19T11:02:57
0.981323366,1.031288962,221.3794852,232.6513638,225.5927993,226.5412161,200,2,997.2006444,604.0850254,29.20064441,-78.29496192,TRUE,H01CBA02P,2021-04-19T11:02:57
0.981342246,1.031177496,221.4916141,232.7395654,225.7027198,226.6446331,200,2,987.9392469,602.00474,19.93924694,-58.60960961,TRUE,H01CBA02P,2021-04-19T11:02:57
0.981340817,1.030996457,221.4313212,232.6356997,225.6416092,226.5695434,200,2,969.5961633,594.1359729,1.596163305,-29.71593704,TRUE,H01CBA02P,2021-04-19T11:02:57
0.981370349,1.030910266,221.5122807,232.6942977,225.7173155,226.641298,200,2,968.4370836,592.4398094,0.437083571,-14.6921759,TRUE,H01CBA02P,2021-04-19T11:02:57
0.981339627,1.030773179,221.3579074,232.5084892,225.5670732,226.4778232,200,2,959.9655644,588.2831052,-8.034435638,3.746925389,TRUE,H01CBA02P,2021-04-19T11:02:57
0.981356373,1.030595659,221.4245048,232.5344184,225.6310866,226.5300033,200,2,966.6834681,585.6770856,-1.316531879,21.27233402,TRUE,H01CBA02P,2021-04-19T11:02:57
0.981361075,1.030493099,221.3940878,232.4782238,225.5990109,226.4904408,200,2,973.1734552,581.1939163,5.173455196,36.07510431,TRUE,H01CBA02P,2021-04-19T11:02:57
0.98134518,1.030330433,221.3588852,232.4083318,225.5667932,226.4446701,200,2,988.0963617,576.4463013,20.09636167,41.19146254,TRUE,H01CBA02P,2021-04-19T11:02:57
0.981349674,1.030177678,221.3684079,232.3828074,225.5754638,226.4422264,200,2,997.7736099,574.5739523,29.77360989,49.253604,TRUE,H01CBA02P,2021-04-19T11:02:57
0.981329777,1.030022195,221.2856388,232.2655694,225.4956936,226.3489673,200,2,1005.447985,574.4113285,37.44798516,57.35811836,TRUE,H01CBA02P,2021-04-19T11:02:57
0.981316027,1.029883057,221.2693465,232.2203497,225.4822507,226.3239823,200,2,1014.441255,574.1179392,46.44125532,57.31414603,TRUE,H01CBA02P,2021-04-19T11:02:57
0.981328681,1.029728607,221.3646881,232.282574,225.576499,226.4079204,200,2,1020.204445,580.1713283,52.20444501,51.99583281,TRUE,H01CBA02P,2021-04-19T11:02:57
0.981336312,1.029601855,221.3742154,232.2621716,225.5844533,226.4069468,200,2,1024.781572,569.7644702,56.78157201,55.38425593,TRUE,H01CBA02P,2021-04-19T11:02:57
0.981250769,1.029403329,221.1288298,231.9802041,225.3540449,226.1543596,200,2,1023.849532,576.0992134,55.84953188,51.38653589,TRUE,H01CBA02P,2021-04-19T11:02:57
0.981287862,1.029271631,221.2265723,232.0442796,225.4451328,226.2386616,200,2,1024.944245,580.4165887,56.9442446,50.05355715,TRUE,H01CBA02P,2021-04-19T11:02:57
0.981227696,1.029174689,221.1890088,231.9972521,225.4206742,226.2023117,200,2,1029.774006,587.2097461,61.77400582,50.95877789,TRUE,H01CBA02P,2021-04-19T11:02:57
