red_green_ratio,blue_green_ratio,mean_red_intensity,mean_blue_intensity,mean_green_intensity,mean_rgb_intensity,center_boundary_radius_threshold,profile_analyzer_threshold,centring_coordinate_x,centring_coordinate_y,centring_x_difference,centring_y_difference,centring_status,_source.data.scanner_name,_source.data.time_stamp
0.996833063,1.011239299,226.080471,229.3477871,226.7987283,227.4089955,200,2,935.8424541,601.2618421,-32.15754594,-40.6752686,TRUE,H01CBA03P,2021-04-25T15:39:30
0.996791998,1.01117449,226.0964108,229.358706,226.8240629,227.4263932,200,2,940.8021281,597.7890071,-27.19787193,-34.22188598,TRUE,H01CBA03P,2021-04-25T15:39:30
0.996809464,1.010791401,225.9528837,229.1222547,226.676102,227.2504134,200,2,943.7154806,596.3922778,-24.2845194,-9.135609489,TRUE,H01CBA03P,2021-04-25T15:39:30
0.996831101,1.010629506,225.9936024,229.1218668,226.71203,227.2758331,200,2,946.223422,596.2834514,-21.77657798,11.84793499,TRUE,H01CBA03P,2021-04-25T15:39:30
0.996832281,1.010529143,225.9706114,229.0755351,226.6886974,227.244948,200,2,946.5606936,600.0334119,-21.43930636,22.23824096,TRUE,H01CBA03P,2021-04-25T15:39:30
0.996846781,1.010395771,226.0327197,229.1049221,226.7477049,227.2951156,200,2,945.4394043,599.6860593,-22.56059574,29.83906383,TRUE,H01CBA03P,2021-04-25T15:39:30
0.996889624,1.010215895,225.9145688,228.934561,226.6194405,227.1561901,200,2,941.7890995,598.3017397,-26.21090047,38.18246445,TRUE,H01CBA03P,2021-04-25T15:39:30
0.996873519,1.009883422,225.9273249,228.875836,226.6358977,227.1463528,200,2,946.7621008,595.9336467,-21.23789916,31.32084034,TRUE,H01CBA03P,2021-04-25T15:39:30
0.996867914,1.009734897,225.9334323,228.8496476,226.6432985,227.1421262,200,2,950.3198224,599.4967559,-17.68017763,31.57028664,TRUE,H01CBA03P,2021-04-25T15:39:30
0.996913957,1.009625282,225.9640842,228.8452788,226.6635778,227.157647,200,2,945.0966443,595.7759201,-22.9033557,31.91677852,TRUE,H01CBA03P,2021-04-25T15:39:30
0.996876853,1.009392007,225.8476592,228.6830326,226.5552244,227.0286388,200,2,953.8179443,597.7498284,-14.18205575,29.15766551,TRUE,H01CBA03P,2021-04-25T15:39:30
0.996870465,1.009166705,225.9075991,228.6941337,226.6168044,227.0728457,200,2,956.7395907,594.6036717,-11.26040932,25.86873677,TRUE,H01CBA03P,2021-04-25T15:39:30
0.996889994,1.008952074,225.7633321,228.4950029,226.4676477,226.9086609,200,2,959.3724066,596.437472,-8.627593361,24.43153527,TRUE,H01CBA03P,2021-04-25T15:39:30
