0.997544902,1.010817234,226.4693859,229.4825604,227.0267588,227.6595684,200,2,938.6573047,603.7446918,-29.3426953,-40.5103257,TRUE,H01CBA03P,2021-04-25T14:26:06
0.99757008,1.010754792,226.4601946,229.45328,227.0118152,227.6417633,200,2,939.704607,600.2019927,-28.29539295,-31.13014152,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997565024,1.010372,226.3085695,229.2139725,226.8609705,227.4611708,200,2,944.2107773,597.6012895,-23.78922266,-9.515772739,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997584052,1.010228226,226.4655408,229.3359451,227.0139947,227.6051602,200,2,943.2979318,598.2264706,-24.70206819,14.66908888,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997577876,1.010139595,226.4353077,229.2866307,226.9850937,227.5690107,200,2,942.583815,596.1128709,-25.41618497,25.97477667,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997613475,1.009986426,226.3728545,229.1804551,226.9143913,227.4892336,200,2,939.9584245,596.5689395,-28.04157549,39.79157549,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997611425,1.00977695,226.3629155,229.1233327,226.904895,227.4637144,200,2,937.9951148,598.2586688,-30.0048852,39.43624817,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997594633,1.009474636,226.2739133,228.9685295,226.8194974,227.35398,200,2,946.1767724,594.9983633,-21.82322761,30.3568097,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997601337,1.009308606,226.2895187,228.9451209,226.8336161,227.3560852,200,2,951.7002868,596.4426598,-16.29971319,29.5016996,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997625289,1.009215537,226.3148558,228.9441448,226.8535674,227.370856,200,2,954.9762369,601.3448012,-13.02376315,32.4253993,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997605104,1.008963141,226.1970728,228.7723951,226.7400916,227.2365198,200,2,954.379,593.2725573,-13.621,34.148,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997635753,1.008730564,226.109347,228.6239325,226.6451922,227.1261572,200,2,958.5009133,593.3657708,-9.499086694,24.60720809,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997646654,1.008526447,226.1569088,228.6232533,226.6903898,227.1568506,200,2,959.573257,593.1141129,-8.426742989,19.58412658,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997627767,1.008362465,226.0887835,228.5215494,226.6263941,227.078909,200,2,962.2617215,597.7336707,-5.738278516,24.72498251,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997627683,1.008235679,226.0523249,228.4559893,226.589868,227.0327274,200,2,962.7106573,588.3331976,-5.289342672,17.85950553,TRUE,H01CBA03P,2021-04-25T14:26:06
0.99767596,1.008008327,226.0320728,228.3729594,226.5586039,226.9878787,200,2,966.6624204,590.1343018,-1.337579618,9.387109041,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997652798,1.0077628,225.9081891,228.197495,226.4396889,226.8484577,200,2,967.6351505,590.4145008,-0.364849517,5.032367973,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997696433,1.007657273,225.9475379,228.2033616,226.4692249,226.8733748,200,2,967.9258242,585.9901687,-0.074175824,-0.184644303,TRUE,H01CBA03P,2021-04-25T14:26:06
0.99770422,1.007490644,225.9032613,228.1191334,226.4230788,226.8151578,200,2,964.0857678,587.1062157,-3.91423221,-4.328651685,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997736417,1.007287605,225.8429552,228.0049176,226.3553294,226.7344008,200,2,962.7371859,588.4243378,-5.26281407,-8.11281407,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997741092,1.007070921,225.8680761,227.9801578,226.3794466,226.7425602,200,2,956.4529172,588.3450018,-11.54708277,-7.652374491,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997762146,1.00682447,225.7860168,227.8367522,226.2924263,226.6383985,200,2,949.0818071,591.3109437,-18.91819292,-9.202686203,TRUE,H01CBA03P,2021-04-25T14:26:06
0.9977618,1.006632552,225.7684319,227.7756604,226.2748805,226.6063243,200,2,938.7326155,593.0105311,-29.26738448,-9.091520861,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997793095,1.006407871,225.6569989,227.6052831,226.1561039,226.4727953,200,2,926.4010152,598.8638191,-41.59898477,-4.627991298,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997814756,1.006213027,225.5595287,227.4579874,226.0535109,226.357009,200,2,936.8482594,598.5091166,-31.15174063,3.010275489,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997789893,1.005961779,225.5606178,227.4079563,226.0602351,226.3429364,200,2,924.71125,604.2512372,-43.28875,1.89875,TRUE,H01CBA03P,2021-04-25T14:26:06
0.99782246,1.005762517,225.4996135,227.2940005,225.9917194,226.2617778,200,2,941.7244465,601.6915847,-26.27555346,12.89696185,TRUE,H01CBA03P,2021-04-25T14:26:06
0.9978371,1.005579251,225.5144705,227.264222,226.0032929,226.2606618,200,2,942.8745754,603.3607031,-25.12542458,13.63731287,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997815258,1.005371712,225.384566,227.0914031,225.8780512,226.1180068,200,2,948.4177456,605.5251388,-19.58225445,22.86673572,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997782077,1.0051754,225.3126478,226.9821598,225.8134846,226.0360974,200,2,956.4659651,609.3595506,-11.53403493,24.43797582,TRUE,H01CBA03P,2021-04-25T14:26:06
0.99782079,1.005014981,225.2796711,226.9039158,225.7716751,225.9850874,200,2,961.5934614,610.0492122,-6.406538558,28.13576242,TRUE,H01CBA03P,2021-04-25T14:26:06
0.997792915,1.004816516,225.2636451,226.8493069,225.7619209,225.958291,200,2,973.1568676,612.940776,5.156867589,32.3930336,TRUE,H01CBA03P,2021-04-25T14:26:06
